delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
37.0,150,2,1,8,1,0.0,0.0,0.0,1.0,1200000.0
29.0,220,2,1,8,1,0.0,0.0,0.0,1.0,1050000.0
20.0,179,2,1,8,1,0.0,0.0,0.0,1.0,465000.0
20.0,110,2,1,8,1,0.0,0.0,0.0,1.0,265000.0
37.0,120,3,2,11,1,0.0,0.0,0.0,1.0,500000.0
29.0,72,1,1,11,1,0.0,0.0,0.0,1.0,320000.0
11.0,140,2,2,11,1,0.0,0.0,0.0,1.0,700000.0
29.0,90,2,1,11,1,0.0,0.0,0.0,1.0,195000.0
11.0,117,1,1,8,2,0.0,0.0,0.0,1.0,300000.0
29.0,300,4,1,10,1,0.0,0.0,0.0,1.0,680000.0
29.0,90,2,1,6,2,0.0,0.0,0.0,1.0,175000.0
25.0,115,2,1,11,1,0.0,0.0,0.0,1.0,150000.0
29.0,172,2,1,8,1,0.0,0.0,0.0,1.0,845000.0
29.0,300,4,5,7,1,0.0,0.0,0.0,1.0,2800000.0
38.0,146,4,3,8,1,0.0,0.0,0.0,1.0,530000.0
29.0,164,2,1,8,1,0.0,0.0,0.0,1.0,580000.0
28.0,163,2,1,8,1,0.0,0.0,0.0,1.0,340000.0
29.0,224,4,2,10,1,0.0,0.0,0.0,1.0,895000.0
38.0,201,2,1,8,1,0.0,0.0,0.0,1.0,1150000.0
29.0,300,4,4,10,1,0.0,0.0,0.0,1.0,1200000.0
29.0,175,3,3,11,1,0.0,0.0,0.0,1.0,780000.0
29.0,140,3,2,10,1,0.0,0.0,0.0,1.0,742000.0
29.0,83,1,1,11,1,0.0,0.0,0.0,1.0,380000.0
29.0,200,4,2,8,1,0.0,0.0,0.0,1.0,650000.0
2.0,67,1,1,9,1,0.0,0.0,0.0,1.0,265000.0
11.0,77,2,1,9,1,0.0,0.0,0.0,1.0,312000.0
29.0,240,4,3,11,1,0.0,0.0,0.0,1.0,975000.0
29.0,119,2,1,10,1,0.0,0.0,0.0,1.0,640000.0
29.0,77,1,1,9,1,0.0,0.0,0.0,1.0,440000.0
29.0,60,1,1,11,1,0.0,0.0,0.0,1.0,340000.0
27.0,100,1,2,10,1,0.0,0.0,0.0,1.0,389000.0
11.0,195,3,3,9,1,0.0,0.0,0.0,1.0,660000.0
29.0,83,1,1,9,2,0.0,0.0,0.0,1.0,445000.0
29.0,68,1,1,9,1,0.0,0.0,0.0,1.0,368000.0
29.0,129,2,1,10,1,0.0,0.0,0.0,1.0,709000.0
29.0,72,1,1,8,2,0.0,0.0,0.0,1.0,320000.0
29.0,93,2,2,9,6,0.0,0.0,0.0,1.0,500181.0
37.0,165,3,2,10,1,0.0,0.0,0.0,1.0,465000.0
38.0,100,2,1,6,3,0.0,0.0,0.0,1.0,440000.0
37.0,175,3,2,10,1,0.0,0.0,0.0,1.0,490000.0
27.0,129,3,2,10,1,0.0,0.0,0.0,1.0,520000.0
29.0,125,3,2,9,1,0.0,0.0,0.0,1.0,429000.0
11.0,117,2,1,9,2,0.0,0.0,0.0,1.0,386000.0
29.0,300,4,3,10,1,0.0,0.0,0.0,1.0,1800000.0
29.0,165,3,2,7,2,0.0,0.0,0.0,1.0,680000.0
11.0,186,3,3,9,1,0.0,0.0,0.0,1.0,720000.0
29.0,102,2,2,9,1,0.0,0.0,0.0,1.0,349000.0
29.0,110,2,2,9,8,0.0,0.0,0.0,1.0,589111.0
27.0,145,3,2,10,1,0.0,0.0,0.0,1.0,555000.0
21.0,140,3,2,5,1,0.0,0.0,0.0,1.0,310000.0
11.0,269,3,2,9,3,0.0,0.0,0.0,1.0,790000.0
29.0,175,3,2,9,1,0.0,0.0,0.0,1.0,780000.0
29.0,83,2,1,9,1,0.0,0.0,0.0,1.0,277000.0
29.0,117,2,2,10,2,0.0,0.0,0.0,1.0,641000.0
29.0,151,3,3,10,1,0.0,0.0,0.0,1.0,798000.0
11.0,131,2,1,8,1,0.0,0.0,0.0,1.0,350000.0
29.0,105,2,1,9,2,0.0,0.0,0.0,1.0,420000.0
29.0,60,1,1,11,1,0.0,0.0,0.0,1.0,320000.0
11.0,144,2,1,7,2,0.0,0.0,0.0,1.0,570000.0
29.0,110,2,2,9,1,0.0,0.0,0.0,1.0,364000.0
29.0,164,3,4,10,2,0.0,0.0,0.0,1.0,897000.0
29.0,140,3,2,9,7,0.0,0.0,0.0,1.0,741000.0
29.0,110,2,2,9,2,0.0,0.0,0.0,1.0,607000.0
29.0,140,3,2,6,1,0.0,0.0,0.0,1.0,495000.0
37.0,152,2,2,8,2,0.0,0.0,0.0,1.0,350000.0
29.0,150,3,3,10,2,0.0,0.0,0.0,1.0,735000.0
38.0,160,4,1,11,1,0.0,0.0,0.0,1.0,570000.0
11.0,72,1,1,9,1,0.0,0.0,0.0,1.0,457000.0
11.0,167,4,2,9,1,0.0,0.0,0.0,1.0,740000.0
11.0,205,3,3,10,1,0.0,0.0,0.0,1.0,1076000.0
29.0,72,1,1,8,1,0.0,0.0,0.0,1.0,305000.0
29.0,115,3,2,11,1,0.0,0.0,0.0,1.0,1500000.0
24.0,80,3,1,11,1,0.0,0.0,0.0,1.0,130000.0
29.0,72,1,1,6,1,0.0,0.0,0.0,1.0,320000.0
2.0,120,2,1,10,1,0.0,0.0,0.0,1.0,408646.0
32.0,170,2,1,8,1,0.0,0.0,0.0,1.0,480000.0
11.0,71,1,2,10,1,0.0,0.0,0.0,1.0,340000.0
32.0,63,2,1,8,1,0.0,0.0,0.0,1.0,125000.0
32.0,70,2,1,8,1,0.0,0.0,0.0,1.0,175000.0
2.0,90,2,1,11,1,0.0,0.0,0.0,1.0,240000.0
29.0,103,2,1,10,1,0.0,0.0,0.0,1.0,571650.0
32.0,140,2,1,8,1,0.0,0.0,0.0,1.0,280000.0
29.0,117,2,2,10,1,0.0,0.0,0.0,1.0,671000.0
29.0,232,3,4,10,2,0.0,0.0,0.0,1.0,1350000.0
2.0,95,2,1,6,5,0.0,0.0,0.0,1.0,220000.0
29.0,217,4,3,10,1,0.0,0.0,0.0,1.0,1193500.0
2.0,101,2,1,7,5,0.0,0.0,0.0,1.0,288000.0
29.0,139,2,2,9,1,0.0,0.0,0.0,1.0,764500.0
20.0,65,2,1,8,1,0.0,0.0,0.0,1.0,260000.0
11.0,70,1,1,10,1,0.0,0.0,0.0,1.0,370000.0
29.0,168,3,3,10,1,0.0,0.0,0.0,1.0,924000.0
37.0,206,3,2,10,1,0.0,0.0,0.0,1.0,780000.0
11.0,170,3,3,9,2,0.0,0.0,0.0,1.0,740000.0
37.0,108,2,1,8,1,0.0,0.0,0.0,1.0,210000.0
29.0,160,2,2,8,1,0.0,0.0,0.0,1.0,490000.0
29.0,219,3,2,9,1,0.0,0.0,0.0,1.0,1095000.0
29.0,191,2,1,8,1,0.0,0.0,0.0,1.0,700000.0
37.0,134,2,2,9,2,0.0,0.0,0.0,1.0,295000.0
11.0,173,3,3,7,6,0.0,0.0,0.0,1.0,690000.0
29.0,300,5,5,9,1,0.0,0.0,0.0,1.0,1600000.0
27.0,192,3,2,9,3,0.0,0.0,0.0,1.0,773000.0
29.0,300,2,1,8,1,0.0,0.0,0.0,1.0,1800000.0
2.0,70,1,1,7,6,0.0,0.0,0.0,1.0,180000.0
29.0,69,1,1,10,1,0.0,0.0,0.0,1.0,443000.0
27.0,132,2,1,8,1,0.0,0.0,0.0,1.0,255000.0
29.0,135,2,1,8,1,0.0,0.0,0.0,1.0,675000.0
30.0,124,4,1,9,5,0.0,0.0,0.0,1.0,196000.0
2.0,105,2,1,6,2,0.0,0.0,0.0,1.0,260000.0
29.0,181,3,2,9,3,0.0,0.0,0.0,1.0,785000.0
2.0,118,2,2,9,2,0.0,0.0,0.0,1.0,401000.0
29.0,140,3,4,9,1,0.0,0.0,0.0,1.0,650000.0
11.0,125,2,2,6,1,0.0,0.0,0.0,1.0,240000.0
38.0,296,3,3,7,6,0.0,0.0,0.0,1.0,900000.0
2.0,157,4,2,6,2,0.0,0.0,0.0,1.0,330000.0
2.0,71,1,1,9,1,0.0,0.0,0.0,1.0,239700.0
2.0,122,2,1,7,2,0.0,0.0,0.0,1.0,310000.0
2.0,100,2,1,6,6,0.0,0.0,0.0,1.0,240000.0
29.0,181,3,1,10,1,0.0,0.0,0.0,1.0,780000.0
29.0,132,2,1,7,1,0.0,0.0,0.0,1.0,350000.0
2.0,118,1,1,9,1,0.0,0.0,0.0,1.0,327000.0
4.0,170,3,1,11,1,0.0,0.0,0.0,1.0,240000.0
11.0,58,1,1,8,1,0.0,0.0,0.0,1.0,183000.0
29.0,118,2,2,9,1,0.0,0.0,0.0,1.0,600000.0
2.0,115,2,1,11,2,0.0,0.0,0.0,1.0,340000.0
2.0,77,2,1,6,4,0.0,0.0,0.0,1.0,245000.0
20.0,195,4,1,5,7,0.0,0.0,0.0,1.0,420000.0
20.0,300,2,1,8,1,0.0,0.0,0.0,1.0,200000.0
2.0,97,2,1,10,1,0.0,0.0,0.0,1.0,345000.0
2.0,100,3,1,5,2,0.0,0.0,0.0,1.0,280000.0
29.0,151,3,3,10,1,0.0,0.0,0.0,1.0,797000.0
29.0,239,4,3,10,1,0.0,0.0,0.0,1.0,750000.0
11.0,106,3,1,11,1,0.0,0.0,0.0,1.0,280000.0
28.0,152,3,2,8,1,0.0,0.0,0.0,1.0,520000.0
11.0,178,3,3,9,1,0.0,0.0,0.0,1.0,1126000.0
23.0,70,2,1,6,1,0.0,0.0,0.0,1.0,150000.0
29.0,189,4,1,10,1,0.0,0.0,0.0,1.0,930000.0
29.0,65,2,1,8,1,0.0,0.0,0.0,1.0,400000.0
24.0,85,2,1,11,3,0.0,0.0,0.0,1.0,220000.0
29.0,154,3,2,11,1,0.0,0.0,0.0,1.0,593000.0
29.0,252,4,2,10,1,0.0,0.0,0.0,1.0,947300.0
24.0,180,3,1,11,3,0.0,0.0,0.0,1.0,190000.0
29.0,204,2,1,8,1,0.0,0.0,0.0,1.0,780000.0
21.0,300,9,5,6,1,0.0,0.0,0.0,1.0,1800000.0
29.0,123,2,2,10,1,0.0,0.0,0.0,1.0,553500.0
37.0,180,3,2,10,1,0.0,0.0,0.0,1.0,915000.0
11.0,236,4,1,10,1,0.0,0.0,0.0,1.0,1100000.0
11.0,45,1,1,9,2,0.0,0.0,0.0,1.0,245000.0
2.0,110,2,2,9,1,0.0,0.0,0.0,1.0,360000.0
27.0,128,2,1,8,1,0.0,0.0,0.0,1.0,430000.0
38.0,244,2,1,8,1,0.0,0.0,0.0,1.0,1060000.0
4.0,113,2,1,7,4,0.0,0.0,0.0,1.0,200000.0
29.0,125,2,1,10,1,0.0,0.0,0.0,1.0,365000.0
29.0,125,2,1,10,1,0.0,0.0,0.0,1.0,405000.0
11.0,43,1,1,10,1,0.0,0.0,0.0,1.0,245000.0
2.0,90,2,2,6,2,0.0,0.0,0.0,1.0,320000.0
29.0,98,2,1,11,1,0.0,0.0,0.0,1.0,185000.0
32.0,110,2,1,11,1,0.0,0.0,0.0,1.0,250000.0
21.0,180,4,1,5,1,0.0,0.0,0.0,1.0,450000.0
29.0,120,2,1,11,2,0.0,0.0,0.0,1.0,170000.0
11.0,172,3,2,10,1,0.0,0.0,0.0,1.0,750000.0
29.0,112,2,1,11,1,0.0,0.0,0.0,1.0,250000.0
32.0,95,3,1,3,1,0.0,0.0,0.0,1.0,240000.0
29.0,72,1,1,11,1,0.0,0.0,0.0,1.0,320000.0
37.0,300,4,2,11,1,0.0,0.0,0.0,1.0,3000000.0
2.0,168,3,2,6,4,0.0,0.0,0.0,1.0,350000.0
11.0,110,2,1,10,1,0.0,0.0,0.0,1.0,500000.0
37.0,300,6,3,6,1,0.0,0.0,0.0,1.0,1100000.0
2.0,108,2,1,9,1,0.0,0.0,0.0,1.0,524000.0
2.0,75,1,1,9,4,0.0,0.0,0.0,1.0,304000.0
2.0,174,3,3,9,3,0.0,0.0,0.0,1.0,593000.0
2.0,165,3,3,9,1,0.0,0.0,0.0,1.0,561000.0
28.0,94,2,1,10,1,0.0,0.0,0.0,1.0,433600.0
25.0,93,4,1,11,1,0.0,0.0,0.0,1.0,120000.0
38.0,200,3,2,7,3,0.0,0.0,0.0,1.0,790000.0
28.0,57,1,1,10,1,0.0,0.0,0.0,1.0,338235.0
29.0,275,3,2,11,6,0.0,0.0,0.0,1.0,990000.0
29.0,120,2,1,8,1,0.0,0.0,0.0,1.0,510000.0
29.0,174,2,1,8,1,0.0,0.0,0.0,1.0,982000.0
2.0,185,3,3,11,1,0.0,0.0,0.0,1.0,460000.0
28.0,122,2,1,8,1,0.0,0.0,0.0,1.0,400000.0
29.0,90,2,1,11,1,0.0,0.0,0.0,1.0,490000.0
29.0,199,2,1,8,1,0.0,0.0,0.0,1.0,830000.0
11.0,153,3,2,10,1,0.0,0.0,0.0,1.0,430000.0
11.0,62,1,1,9,1,0.0,0.0,0.0,1.0,345000.0
38.0,70,1,1,5,1,0.0,0.0,0.0,1.0,300000.0
11.0,63,1,1,10,3,0.0,0.0,0.0,1.0,345000.0
38.0,120,2,1,7,7,0.0,0.0,0.0,1.0,580000.0
11.0,140,3,2,9,5,0.0,0.0,0.0,1.0,420000.0
21.0,114,2,1,5,1,0.0,0.0,0.0,1.0,330000.0
2.0,72,1,1,9,4,0.0,0.0,0.0,1.0,251850.0
29.0,124,2,2,9,4,0.0,0.0,0.0,1.0,420000.0
2.0,100,2,2,9,5,0.0,0.0,0.0,1.0,315000.0
29.0,43,1,1,10,1,0.0,0.0,0.0,1.0,265000.0
28.0,84,2,1,8,1,0.0,0.0,0.0,1.0,190000.0
28.0,103,2,1,8,1,0.0,0.0,0.0,1.0,470000.0
28.0,88,2,1,8,1,0.0,0.0,0.0,1.0,210000.0
28.0,173,2,1,8,1,0.0,0.0,0.0,1.0,325000.0
2.0,130,3,2,10,7,0.0,0.0,0.0,1.0,313000.0
29.0,108,2,1,10,1,0.0,0.0,0.0,1.0,540000.0
27.0,128,2,2,10,1,0.0,0.0,0.0,1.0,445000.0
29.0,210,3,2,11,1,0.0,0.0,0.0,1.0,320000.0
5.0,117,4,1,11,3,0.0,0.0,0.0,1.0,210000.0
20.0,178,3,3,10,1,0.0,0.0,0.0,1.0,680000.0
28.0,146,3,2,11,1,0.0,0.0,0.0,1.0,580000.0
11.0,173,3,2,11,4,0.0,0.0,0.0,1.0,650000.0
29.0,50,1,1,11,1,0.0,0.0,0.0,1.0,440000.0
37.0,176,3,2,9,1,0.0,0.0,0.0,1.0,420000.0
29.0,110,3,1,11,1,0.0,0.0,0.0,1.0,300000.0
2.0,92,1,1,9,5,0.0,0.0,0.0,1.0,340000.0
38.0,260,4,2,5,3,0.0,0.0,0.0,1.0,1500000.0
2.0,168,3,2,9,1,0.0,0.0,0.0,1.0,638000.0
2.0,188,3,2,9,1,0.0,0.0,0.0,1.0,750000.0
2.0,290,3,2,9,1,0.0,0.0,0.0,1.0,855000.0
2.0,135,2,2,9,4,0.0,0.0,0.0,1.0,540000.0
27.0,152,3,2,7,1,0.0,0.0,0.0,1.0,520000.0
29.0,225,3,3,11,1,0.0,0.0,0.0,1.0,770000.0
29.0,120,3,2,11,1,0.0,0.0,0.0,1.0,170000.0
21.0,115,3,2,11,2,0.0,0.0,0.0,1.0,290000.0
11.0,146,3,2,8,4,0.0,0.0,0.0,1.0,470000.0
2.0,95,2,1,11,1,0.0,0.0,0.0,1.0,270000.0
28.0,210,4,2,8,3,0.0,0.0,0.0,1.0,380000.0
28.0,137,2,2,11,1,0.0,0.0,0.0,1.0,380000.0
11.0,72,1,2,9,1,0.0,0.0,0.0,1.0,360000.0
29.0,141,2,2,10,1,0.0,0.0,0.0,1.0,620000.0
31.0,78,1,1,10,1,0.0,0.0,0.0,1.0,195980.0
29.0,168,3,3,10,1,0.0,0.0,0.0,1.0,756000.0
29.0,109,2,1,8,4,0.0,0.0,0.0,1.0,300000.0
2.0,97,2,1,11,1,0.0,0.0,0.0,1.0,270000.0
29.0,126,2,1,10,1,0.0,0.0,0.0,1.0,698000.0
29.0,224,2,1,8,1,0.0,0.0,0.0,1.0,850000.0
29.0,86,1,1,10,1,0.0,0.0,0.0,1.0,413000.0
28.0,115,2,2,11,1,0.0,0.0,0.0,1.0,350000.0
27.0,300,6,3,6,1,0.0,0.0,0.0,1.0,3100000.0
32.0,220,2,1,8,1,0.0,0.0,0.0,1.0,330000.0
29.0,100,2,1,8,1,0.0,0.0,0.0,1.0,250000.0
37.0,300,4,3,11,1,0.0,0.0,0.0,1.0,1700000.0
29.0,150,3,2,10,1,0.0,0.0,0.0,1.0,695000.0
32.0,115,2,1,8,1,0.0,0.0,0.0,1.0,160000.0
29.0,182,3,2,7,5,0.0,0.0,0.0,1.0,700000.0
29.0,95,2,1,11,1,0.0,0.0,0.0,1.0,210000.0
11.0,190,4,2,9,1,0.0,0.0,0.0,1.0,850000.0
31.0,101,1,1,10,1,0.0,0.0,0.0,1.0,252250.0
2.0,111,2,2,9,2,0.0,0.0,0.0,1.0,355968.0
11.0,79,1,1,10,1,0.0,0.0,0.0,1.0,385000.0
29.0,260,3,3,9,1,0.0,0.0,0.0,1.0,1450000.0
38.0,300,4,2,6,7,0.0,0.0,0.0,1.0,1750000.0
11.0,30,1,1,10,1,0.0,0.0,0.0,1.0,395000.0
29.0,174,3,3,11,1,0.0,0.0,0.0,1.0,700000.0
29.0,86,2,1,11,1,0.0,0.0,0.0,1.0,430000.0
2.0,173,2,1,9,1,0.0,0.0,0.0,1.0,540000.0
11.0,78,1,1,9,1,0.0,0.0,0.0,1.0,429000.0
37.0,132,2,1,8,1,0.0,0.0,0.0,1.0,550000.0
2.0,125,3,1,8,1,0.0,0.0,0.0,1.0,370000.0
23.0,76,2,1,6,1,0.0,0.0,0.0,1.0,120000.0
2.0,250,3,2,9,1,0.0,0.0,0.0,1.0,1050000.0
29.0,86,2,1,11,1,0.0,0.0,0.0,1.0,320000.0
29.0,183,2,1,8,1,0.0,0.0,0.0,1.0,720000.0
29.0,104,2,1,8,1,0.0,0.0,0.0,1.0,325000.0
37.0,300,4,4,10,1,0.0,0.0,0.0,1.0,1350000.0
2.0,132,3,2,9,5,0.0,0.0,0.0,1.0,380000.0
11.0,130,2,2,9,3,0.0,0.0,0.0,1.0,490000.0
29.0,103,3,2,11,1,0.0,0.0,0.0,1.0,425000.0
2.0,130,3,1,7,3,0.0,0.0,0.0,1.0,360000.0
5.0,97,2,1,11,1,0.0,0.0,0.0,1.0,175000.0
29.0,123,2,2,9,4,0.0,0.0,0.0,1.0,578000.0
29.0,203,2,3,9,1,0.0,0.0,0.0,1.0,857000.0
27.0,120,2,1,9,1,0.0,0.0,0.0,1.0,420000.0
29.0,130,2,1,8,1,0.0,0.0,0.0,1.0,780000.0
35.0,100,3,1,8,3,0.0,0.0,0.0,1.0,135000.0
29.0,105,1,1,9,3,0.0,0.0,0.0,1.0,442000.0
5.0,50,2,1,11,1,0.0,0.0,0.0,1.0,100000.0
28.0,127,2,1,8,1,0.0,0.0,0.0,1.0,470000.0
5.0,104,3,1,11,1,0.0,0.0,0.0,1.0,180000.0
24.0,90,2,1,6,2,0.0,0.0,0.0,1.0,165000.0
29.0,147,2,1,8,1,0.0,0.0,0.0,1.0,335000.0
29.0,274,4,5,10,1,0.0,0.0,0.0,1.0,1800000.0
29.0,126,2,2,9,2,0.0,0.0,0.0,1.0,605000.0
29.0,208,2,2,10,1,0.0,0.0,0.0,1.0,1050000.0
37.0,242,2,1,10,1,0.0,0.0,0.0,1.0,693000.0
29.0,176,3,2,8,1,0.0,0.0,0.0,1.0,275000.0
29.0,112,2,1,8,1,0.0,0.0,0.0,1.0,550000.0
11.0,140,3,1,6,2,0.0,0.0,0.0,1.0,320000.0
29.0,150,3,3,9,1,0.0,0.0,0.0,1.0,695000.0
29.0,190,2,1,8,1,0.0,0.0,0.0,1.0,1080000.0
27.0,110,2,1,8,1,0.0,0.0,0.0,1.0,195000.0
37.0,243,4,1,10,1,0.0,0.0,0.0,1.0,910000.0
23.0,110,3,1,11,2,0.0,0.0,0.0,1.0,210000.0
38.0,208,4,3,6,2,0.0,0.0,0.0,1.0,650000.0
2.0,144,3,3,9,5,0.0,0.0,0.0,1.0,482240.0
2.0,61,1,1,9,5,0.0,0.0,0.0,1.0,261222.0
29.0,100,2,1,8,2,0.0,0.0,0.0,1.0,450000.0
29.0,160,3,2,11,1,0.0,0.0,0.0,1.0,550000.0
29.0,135,3,2,9,2,0.0,0.0,0.0,1.0,628000.0
38.0,220,3,3,8,2,0.0,0.0,0.0,1.0,1300000.0
5.0,130,5,1,10,1,0.0,0.0,0.0,1.0,245000.0
32.0,95,3,1,10,1,0.0,0.0,0.0,1.0,275000.0
2.0,220,2,2,9,1,0.0,0.0,0.0,1.0,430000.0
11.0,175,3,2,10,1,0.0,0.0,0.0,1.0,620000.0
2.0,300,3,3,9,1,0.0,0.0,0.0,1.0,750000.0
20.0,142,3,2,11,1,0.0,0.0,0.0,1.0,330000.0
2.0,144,2,1,9,1,0.0,0.0,0.0,1.0,450000.0
2.0,125,3,2,9,1,0.0,0.0,0.0,1.0,450000.0
2.0,103,2,2,9,1,0.0,0.0,0.0,1.0,319000.0
29.0,84,2,1,8,1,0.0,0.0,0.0,1.0,380000.0
29.0,112,2,1,11,1,0.0,0.0,0.0,1.0,240000.0
29.0,120,2,1,10,1,0.0,0.0,0.0,1.0,400000.0
2.0,156,4,1,11,1,0.0,0.0,0.0,1.0,319000.0
11.0,144,4,3,11,1,0.0,0.0,0.0,1.0,580000.0
38.0,77,3,1,6,1,0.0,0.0,0.0,1.0,280000.0
2.0,108,2,2,10,3,0.0,0.0,0.0,1.0,368500.0
29.0,135,2,2,8,1,0.0,0.0,0.0,1.0,295000.0
29.0,76,1,1,10,1,0.0,0.0,0.0,1.0,435000.0
11.0,65,1,1,7,1,0.0,0.0,0.0,1.0,300000.0
11.0,135,1,1,8,1,0.0,0.0,0.0,1.0,521000.0
37.0,295,3,2,8,1,0.0,0.0,0.0,1.0,2400000.0
11.0,122,1,1,8,1,0.0,0.0,0.0,1.0,455000.0
11.0,123,1,1,8,1,0.0,0.0,0.0,1.0,477000.0
29.0,165,3,2,6,1,0.0,0.0,0.0,1.0,800000.0
32.0,300,4,3,8,3,0.0,0.0,0.0,1.0,850000.0
11.0,300,12,4,4,1,0.0,0.0,0.0,1.0,900000.0
38.0,144,2,2,7,4,0.0,0.0,0.0,1.0,550000.0
29.0,183,3,2,11,1,0.0,0.0,0.0,1.0,880000.0
23.0,58,1,1,11,1,0.0,0.0,0.0,1.0,100000.0
37.0,128,3,3,8,2,0.0,0.0,0.0,1.0,590000.0
37.0,150,2,2,9,1,0.0,0.0,0.0,1.0,950000.0
29.0,100,2,1,11,1,0.0,0.0,0.0,1.0,100000.0
11.0,253,3,3,10,1,0.0,0.0,0.0,1.0,899079.0
38.0,200,3,2,10,1,0.0,0.0,0.0,1.0,1100000.0
29.0,165,3,1,8,1,0.0,0.0,0.0,1.0,810000.0
38.0,267,3,2,10,1,0.0,0.0,0.0,1.0,1874000.0
29.0,250,3,2,10,1,0.0,0.0,0.0,1.0,750000.0
29.0,300,4,2,10,1,0.0,0.0,0.0,1.0,1250000.0
11.0,120,2,1,7,1,0.0,0.0,0.0,1.0,390000.0
38.0,262,3,1,10,1,0.0,0.0,0.0,1.0,1972000.0
2.0,85,2,1,11,1,0.0,0.0,0.0,1.0,220000.0
29.0,110,2,1,11,1,0.0,0.0,0.0,1.0,380000.0
29.0,192,3,1,11,1,0.0,0.0,0.0,1.0,350000.0
2.0,138,3,2,6,3,0.0,0.0,0.0,1.0,335000.0
11.0,185,3,3,8,7,0.0,0.0,0.0,1.0,760000.0
29.0,150,2,2,10,1,0.0,0.0,0.0,1.0,560000.0
2.0,65,1,1,9,1,0.0,0.0,0.0,1.0,234000.0
2.0,60,1,1,9,1,0.0,0.0,0.0,1.0,229000.0
2.0,120,3,3,7,1,0.0,0.0,0.0,1.0,390000.0
29.0,200,2,1,8,1,0.0,0.0,0.0,1.0,950000.0
29.0,125,3,1,10,1,0.0,0.0,0.0,1.0,590000.0
2.0,101,3,2,6,1,0.0,0.0,0.0,1.0,330000.0
32.0,200,2,1,11,1,0.0,0.0,0.0,1.0,550000.0
2.0,140,4,1,10,1,0.0,0.0,0.0,1.0,533165.0
11.0,182,4,3,11,1,0.0,0.0,0.0,1.0,620000.0
29.0,146,2,1,8,1,0.0,0.0,0.0,1.0,530000.0
29.0,154,2,3,9,1,0.0,0.0,0.0,1.0,1110000.0
29.0,221,3,3,9,1,0.0,0.0,0.0,1.0,883000.0
29.0,202,3,4,9,2,0.0,0.0,0.0,1.0,1342000.0
38.0,225,3,2,10,1,0.0,0.0,0.0,1.0,1485000.0
11.0,265,4,3,9,1,0.0,0.0,0.0,1.0,982000.0
38.0,105,2,1,11,1,0.0,0.0,0.0,1.0,460000.0
29.0,102,2,1,8,5,0.0,0.0,0.0,1.0,390000.0
29.0,273,4,4,10,1,0.0,0.0,0.0,1.0,1800000.0
29.0,110,2,1,7,1,0.0,0.0,0.0,1.0,450000.0
29.0,150,3,2,10,1,0.0,0.0,0.0,1.0,695000.0
29.0,172,3,2,8,1,0.0,0.0,0.0,1.0,855000.0
2.0,200,3,2,6,1,0.0,0.0,0.0,1.0,360000.0
29.0,100,1,1,11,1,0.0,0.0,0.0,1.0,100000.0
37.0,85,2,1,8,1,0.0,0.0,0.0,1.0,340000.0
29.0,181,3,2,10,1,0.0,0.0,0.0,1.0,780000.0
29.0,120,2,2,8,4,0.0,0.0,0.0,1.0,480000.0
29.0,67,1,1,8,7,0.0,0.0,0.0,1.0,276000.0
11.0,124,2,1,10,1,0.0,0.0,0.0,1.0,477000.0
2.0,120,2,1,10,1,0.0,0.0,0.0,1.0,377000.0
11.0,131,3,2,10,1,0.0,0.0,0.0,1.0,490000.0
23.0,101,2,1,8,1,0.0,0.0,0.0,1.0,295000.0
23.0,107,2,1,8,1,0.0,0.0,0.0,1.0,240000.0
11.0,112,2,2,10,1,0.0,0.0,0.0,1.0,380000.0
29.0,111,2,2,10,1,0.0,0.0,0.0,1.0,500000.0
2.0,300,2,1,10,1,0.0,0.0,0.0,1.0,470000.0
11.0,61,2,1,10,1,0.0,0.0,0.0,1.0,212000.0
29.0,126,2,2,10,1,0.0,0.0,0.0,1.0,685000.0
11.0,155,4,3,8,7,0.0,0.0,0.0,1.0,650000.0
11.0,130,2,1,4,1,0.0,0.0,0.0,1.0,400000.0
32.0,170,3,2,6,2,0.0,0.0,0.0,1.0,315000.0
11.0,122,2,3,9,1,0.0,0.0,0.0,1.0,455000.0
2.0,123,2,2,8,6,0.0,0.0,0.0,1.0,340000.0
2.0,120,2,1,9,3,0.0,0.0,0.0,1.0,400000.0
2.0,145,4,2,11,1,0.0,0.0,0.0,1.0,380000.0
37.0,200,4,3,11,1,0.0,0.0,0.0,1.0,1250000.0
28.0,110,2,1,5,3,0.0,0.0,0.0,1.0,320000.0
29.0,111,2,2,9,1,0.0,0.0,0.0,1.0,500000.0
20.0,200,4,3,10,1,0.0,0.0,0.0,1.0,700000.0
29.0,100,2,1,11,1,0.0,0.0,0.0,1.0,120000.0
11.0,84,1,1,11,1,0.0,0.0,0.0,1.0,210000.0
11.0,70,1,1,10,1,0.0,0.0,0.0,1.0,256000.0
32.0,99,2,1,8,1,0.0,0.0,0.0,1.0,205000.0
29.0,39,2,1,8,1,0.0,0.0,0.0,1.0,195000.0
28.0,93,2,1,8,1,0.0,0.0,0.0,1.0,180000.0
29.0,220,2,1,8,1,0.0,0.0,0.0,1.0,1100000.0
11.0,147,3,2,11,1,0.0,0.0,0.0,1.0,425000.0
